#              weight              minuslogpost              g0_ppf              logA              ns              theta_MC_100              omegabh2              omegach2              tau              A_planck              calib_100T              calib_217T              A_cib_217              xi_sz_cib              A_sz              ksz_norm              gal545_A_100              gal545_A_143              gal545_A_143_217              gal545_A_217              ps_A_100_100              ps_A_143_143              ps_A_143_217              ps_A_217_217              galf_TE_A_100              galf_TE_A_100_143              galf_TE_A_100_217              galf_TE_A_143              galf_TE_A_143_217              galf_TE_A_217              As              H0              omegal              omegam              omegamh2              omegab              omegac              sigma8              s8h5              s8omegamp5              s8omegamp25              A              clamp              age              rdrag              yheused              chi2__CMB              minuslogprior              minuslogprior__0              minuslogprior__SZ              chi2              chi2__planck_2018_lowl.TT              chi2__planck_2018_lowl.EE              chi2__planck_2018_highl_plik.TTTEEE              chi2__planck_2018_lensing.clik          Pk_0          Pk_1          Pk_2          Pk_3          Pk_4          Pk_5          Pk_6          Pk_7          Pk_8          Pk_9          Pk_10          Pk_11          Pk_12          Pk_13          Pk_14          Pk_15          Pk_16          Pk_17          Pk_18          Pk_19          Pk_20          Pk_21          Pk_22          Pk_23          Pk_24          Pk_25          Pk_26          Pk_27          Pk_28          Pk_29          Pk_30          Pk_31          Pk_32          Pk_33          Pk_34          Pk_35          Pk_36          Pk_37          Pk_38          Pk_39          Pk_40          Pk_41          Pk_42          Pk_43          Pk_44          Pk_45          Pk_46          Pk_47          Pk_48          Pk_49          Pk_50          Pk_51          Pk_52          Pk_53          Pk_54          Pk_55          Pk_56          Pk_57          Pk_58          Pk_59          Pk_60          Pk_61          Pk_62          Pk_63          Pk_64          Pk_65          Pk_66          Pk_67          Pk_68          Pk_69          Pk_70          Pk_71          Pk_72          Pk_73          Pk_74          Pk_75          Pk_76          Pk_77          Pk_78          Pk_79          Pk_80          Pk_81          Pk_82          Pk_83          Pk_84          Pk_85          Pk_86          Pk_87          Pk_88          Pk_89          Pk_90          Pk_91          Pk_92          Pk_93          Pk_94          Pk_95          Pk_96          Pk_97          Pk_98          Pk_99
9.999809499999999796e-01          1.408564100000000053e+03          -9.087327499999999780e-01          3.036783900000000092e+00          9.696700400000000108e-01          1.041258400000000028e+00          2.243006999999999987e-02          1.193604899999999996e-01          5.122997299999999810e-02          1.001673400000000047e+00          9.998675200000000096e-01          9.981219199999999958e-01          5.274177499999999696e+01          3.372932200000000047e-01          5.731479499999999838e+00          4.557924300000000262e-01          9.114848300000000236e+00          9.309720900000000299e+00          1.652947599999999895e+01          8.608136899999999514e+01          2.787303099999999745e+02          5.211630799999999653e+01          4.217788399999999882e+01          1.139013199999999983e+02          6.253771599999999320e-02          1.136898900000000018e-01          4.104247899999999838e-01          2.172643200000000108e-01          7.565132599999999652e-01          1.920124399999999953e+00          2.083811799999999812e-09          6.774426400000000115e+01          6.895555100000000381e-01          3.103657599999999905e-01          1.424356999999999984e-01          4.887486600000000292e-02          2.600851399999999924e-01          8.158328599999999931e-01          9.912083000000000421e-01          4.545044100000000253e-01          6.089331900000000131e-01          2.083811700000000044e+00          1.880878300000000003e+00          1.377859600000000029e+01          1.471962100000000078e+02          2.454221600000000003e-01          2.779959199999999782e+03          1.858450500000000005e+01          1.656606999999999985e+01          2.018435100000000038e+00          2.779959199999999782e+03          2.274371000000000009e+01          3.955435299999999756e+02          2.353821899999999914e+03          7.850087900000000118e+00          1.106828798703731263e+04          1.148602721148353157e+04          1.190748172965197227e+04          1.232782633390393676e+04          1.274054603204141677e+04          1.313528643509964240e+04          1.351239826844788149e+04          1.387598652365515227e+04          1.422906465329692219e+04          1.457748060439016263e+04          1.492946774292922419e+04          1.529360476353588638e+04          1.567876601728671085e+04          1.609368711664029433e+04          1.654676371922312683e+04          1.704531581291436305e+04          1.759513874873262830e+04          1.819926589936029995e+04          1.885914238891824789e+04          1.957342951669272952e+04          2.033916256254110340e+04          2.115026728437281054e+04          2.199909892494247470e+04          2.287692069663328584e+04          2.377401858662854647e+04          2.468039064690542000e+04          2.558649786709126784e+04          2.648464037716396706e+04          2.736818277278439564e+04          2.823222175668847558e+04          2.907301364107658446e+04          2.988858178160554598e+04          3.067745774634002737e+04          3.143873551017077989e+04          3.217260606899415507e+04          3.288265565909227735e+04          3.357386666749914002e+04          3.425251036600735824e+04          3.492594344338497467e+04          3.560177581740533788e+04          3.628724500388235901e+04          3.698995446296039881e+04          3.771698662321033044e+04          3.847496675450495968e+04          3.927052799836591294e+04          4.010653568602589803e+04          4.098373693509981968e+04          4.190317217799336504e+04          4.286871621593852615e+04          4.388607799014824559e+04          4.496127546575991437e+04          4.609659032213343016e+04          4.729013595110501774e+04          4.853952033652670798e+04          4.984220612630809046e+04          5.119620365227378352e+04          5.259940262177227123e+04          5.404932142090889829e+04          5.554296538163996593e+04          5.707658120275628607e+04          5.864583853129173804e+04          6.024584718442981830e+04          6.187156954762148234e+04          6.351834419438486657e+04          6.518113843587186420e+04          6.685443681806762470e+04          6.853280714176972106e+04          7.021129726063161797e+04          7.188468142683448968e+04          7.354741396218726004e+04          7.519432573237878387e+04          7.682083629889610165e+04          7.842224187516739767e+04          7.999371747385202616e+04          8.153093244356417563e+04          8.303005261977495684e+04          8.448724831968135550e+04          8.589873302371066529e+04          8.726127035763484309e+04          8.857205000601413485e+04          8.982836573427991243e+04          9.102766330893291160e+04          9.216788798051507911e+04          9.324732294123515021e+04          9.426441160020958341e+04          9.521779443571117008e+04          9.610648909273049503e+04          9.692976697649866401e+04          9.768707626949844416e+04          9.837806389372560079e+04          9.900265415642930020e+04          9.956097137221290905e+04          1.000533070497193257e+05          1.004801204906439089e+05          1.008420462063526502e+05          1.011398715769235423e+05          1.013745257001074933e+05          1.015470594520406012e+05          1.016586212228075892e+05          1.017104733768783190e+05
1.000008400000000020e+00          1.414450800000000072e+03          -2.024888099999999913e-01          3.034536699999999865e+00          9.637349600000000294e-01          1.040804899999999922e+00          2.223702600000000001e-02          1.209799200000000047e-01          5.252120200000000294e-02          9.968941300000000449e-01          9.998956300000000352e-01          9.981125499999999873e-01          4.068143299999999840e+01          7.750542299999999551e-01          8.948666499999999857e+00          4.098556899999999947e-02          7.287843299999999580e+00          1.037019699999999922e+01          2.239527800000000113e+01          1.011373999999999995e+02          2.166871899999999869e+02          4.652098900000000015e+01          5.749951999999999686e+01          1.261021599999999978e+02          1.605470200000000125e-01          1.016805499999999945e-01          4.168023699999999776e-01          1.785206199999999910e-01          6.033327400000000340e-01          2.694274200000000175e+00          2.079134300000000166e-09          6.686769800000000430e+01          6.781728599999999885e-01          3.217463300000000248e-01          1.438620800000000033e-01          4.973291999999999990e-02          2.705705700000000102e-01          8.123266999999999571e-01          9.933963099999999491e-01          4.607735399999999815e-01          6.117995200000000411e-01          2.079134300000000213e+00          1.871816200000000041e+00          1.381827999999999967e+01          1.469838200000000086e+02          2.453448599999999979e-01          2.787976299999999810e+03          2.046263099999999824e+01          1.713350000000000151e+01          3.329130900000000004e+00          2.787976299999999810e+03          2.307367599999999896e+01          3.958549399999999991e+02          2.360296600000000126e+03          8.751105499999999537e+00          1.122051266151550954e+04          1.164094886470751590e+04          1.206565641671910635e+04          1.248658055643663283e+04          1.289614806300676355e+04          1.328847871696617585e+04          1.366231468529551057e+04          1.402026424856686208e+04          1.436822275701093713e+04          1.471238263963277859e+04          1.505964883255861241e+04          1.541839164022582372e+04          1.579775421185646155e+04          1.620741274050148786e+04          1.665558562297885874e+04          1.714849532670670305e+04          1.769100161372723596e+04          1.828644903425546727e+04          1.893585630532522919e+04          1.963713528422077434e+04          2.038661089444508980e+04          2.117819837997720970e+04          2.200430342358176495e+04          2.285541894744718593e+04          2.372132998102899364e+04          2.459232241908420110e+04          2.545976266020795811e+04          2.631683420616832518e+04          2.715688118956878679e+04          2.797350136151205879e+04          2.876282145246650907e+04          2.952408820040583305e+04          3.025633504062310021e+04          3.095781914665269142e+04          3.162844319382030881e+04          3.227266113612439949e+04          3.289622159922368155e+04          3.350500616077951418e+04          3.410522238641510921e+04          3.470353739412103459e+04          3.530701461534173723e+04          3.592308328393542615e+04          3.655810704412814812e+04          3.721784430257892382e+04          3.790785276301320846e+04          3.863041608720048680e+04          3.938654419369236712e+04          4.017756945171760890e+04          4.100665107553186681e+04          4.187786421931538644e+04          4.279533354045820306e+04          4.375986230593643995e+04          4.476957311378968734e+04          4.582227947592461715e+04          4.691564493025482807e+04          4.804740802299570350e+04          4.921506932189712825e+04          5.041580306090368686e+04          5.164636384306695254e+04          5.290298398538355832e+04          5.418145871580471430e+04          5.547714954085381032e+04          5.678545057927310700e+04          5.810208858775251429e+04          5.942249062177335145e+04          6.074174352501769317e+04          6.205520745833379624e+04          6.335867813528449187e+04          6.464775970400273945e+04          6.591787489440257195e+04          6.716494527812940942e+04          6.838537295832495147e+04          6.957549891810827830e+04          7.073164830872183666e+04          7.185071757118600362e+04          7.293001764168491354e+04          7.396690456964519399e+04          7.495883932546642609e+04          7.590381361865636427e+04          7.680014533194288379e+04          7.764626423114977661e+04          7.844076628563407576e+04          7.918267147289747663e+04          7.987124559637397761e+04          8.050589371531415964e+04          8.108619658746068308e+04          8.161203236172403558e+04          8.208346147861078498e+04          8.250068139513804635e+04          8.286403787654048938e+04          8.317405346681139781e+04          8.343138335684093181e+04          8.363679998794954736e+04          8.379117967130948091e+04          8.389548691015595978e+04          8.395078143828061002e+04          8.395821330577094341e+04          8.391899082478226046e+04          8.383435585438330600e+04          8.370561629604594782e+04
9.999988499999999947e-01          1.418332200000000057e+03          -2.149575900000000039e-01          3.055189400000000166e+00          9.717249000000000025e-01          1.040637999999999952e+00          2.245577099999999937e-02          1.197880300000000037e-01          5.862652399999999930e-02          1.003083900000000028e+00          9.996011299999999489e-01          9.983131600000000327e-01          5.184246600000000171e+01          7.826030000000000486e-01          8.391193100000000626e+00          1.395446100000000134e-01          1.127042100000000069e+01          9.867333900000000213e+00          1.949516799999999961e+01          8.898318700000000092e+01          2.737843399999999860e+02          5.022870400000000046e+01          5.305140999999999707e+01          1.131976800000000054e+02          1.595661800000000019e-01          1.622020000000000128e-01          3.872936599999999840e-01          1.856785599999999925e-01          7.255504000000000397e-01          2.395934000000000008e+00          2.122520499999999981e-09          6.740749800000000391e+01          6.854483199999999998e-01          3.144721600000000006e-01          1.428889399999999921e-01          4.942100199999999860e-02          2.636313299999999971e-01          8.182816499999999715e-01          9.966638500000000178e-01          4.588744900000000237e-01          6.127712199999999498e-01          2.122520399999999974e+00          1.887685000000000057e+00          1.379632800000000081e+01          1.470546699999999873e+02          2.454317900000000108e-01          2.795606999999999971e+03          2.052870899999999921e+01          1.759294099999999972e+01          2.935768200000000050e+00          2.795606999999999971e+03          2.175087100000000007e+01          3.969759700000000180e+02          2.368069700000000012e+03          8.810442899999999966e+00          1.122770429059252274e+04          1.164947606286073460e+04          1.207555508439212463e+04          1.249793612303130612e+04          1.290853625063250183e+04          1.330017728252097731e+04          1.367356262468871864e+04          1.403206513159059250e+04          1.437857487118888457e+04          1.471942801407218940e+04          1.506359717302571880e+04          1.541994379733354435e+04          1.579750475463376642e+04          1.620526844240564060e+04          1.665153179187225396e+04          1.714288001810015703e+04          1.768473791643713776e+04          1.828059699996638301e+04          1.893190972130933733e+04          1.963640847668496644e+04          2.039026632937190516e+04          2.118718546637548570e+04          2.201932491559598930e+04          2.287720622303104028e+04          2.375045827321962497e+04          2.462922276671538566e+04          2.550414159435541296e+04          2.636738324933994591e+04          2.721211369793473204e+04          2.803312276992642364e+04          2.882662575761286280e+04          2.959098773646808331e+04          3.032501376415038249e+04          3.102780499432484430e+04          3.169957312665877180e+04          3.234399002532083978e+04          3.296608911626316694e+04          3.357204413492649473e+04          3.416897405316487857e+04          3.476420276361662400e+04          3.536469299979363132e+04          3.597771090972240199e+04          3.660981884482004534e+04          3.726697156169404479e+04          3.795509255205295631e+04          3.867688658569625113e+04          3.943332868916424923e+04          4.022561638772536389e+04          4.105672597296773893e+04          4.193075861185841495e+04          4.285198529186152155e+04          4.382172411597302562e+04          4.483812659808256285e+04          4.589896366487897467e+04          4.700181685849294445e+04          4.814435302449237497e+04          4.932401960071323265e+04          5.053792662248026318e+04          5.178278099855338951e+04          5.305478907675228402e+04          5.434970880177029903e+04          5.566284709560183546e+04          5.698944398337531311e+04          5.832512666994489700e+04          5.966524572837189771e+04          6.100478804038518138e+04          6.233892314103897661e+04          6.366335507253456308e+04          6.497361843507225421e+04          6.626504235473723384e+04          6.753337461829469248e+04          6.877494388562135282e+04          6.998603430631069932e+04          7.116289182221739611e+04          7.230226759551945725e+04          7.340139751867616724e+04          7.445757150117185665e+04          7.546816623651034024e+04          7.643106707739093690e+04          7.734454682570502337e+04          7.820699692051952297e+04          7.901696350627431821e+04          7.977341359627433121e+04          8.047559799736880814e+04          8.112291221642575692e+04          8.171491991536854766e+04          8.225147387728517060e+04          8.273262364364252426e+04          8.315855991863121744e+04          8.352962230652457220e+04          8.384633411761766183e+04          8.410935928133095149e+04          8.431948264035640750e+04          8.447759837224008515e+04          8.458469282578247658e+04          8.464184989908499119e+04          8.465024678851451608e+04          8.461112333335973381e+04          8.452574549429638137e+04          8.439544434026486124e+04
9.999732000000000065e-01          1.416488399999999956e+03          -6.057756100000000199e-01          3.050688200000000183e+00          9.635093500000000422e-01          1.040436700000000103e+00          2.222532699999999958e-02          1.198766500000000013e-01          5.750885099999999972e-02          1.002209200000000022e+00          9.991842499999999960e-01          9.992128300000000518e-01          5.439431400000000139e+01          6.395020300000000546e-01          7.896736800000000223e+00          6.959377399999999714e-01          5.211515000000000342e+00          1.122286199999999923e+01          2.260755500000000140e+01          9.416055799999999465e+01          2.478636400000000037e+02          5.460779099999999886e+01          5.243321600000000160e+01          1.106027399999999972e+02          1.204135000000000066e-01          1.054487999999999953e-01          6.859294900000000306e-01          1.870977100000000004e-01          6.548316699999999768e-01          2.506571200000000221e+00          2.112988099999999973e-09          6.711929800000000057e+01          6.830560599999999649e-01          3.168637300000000101e-01          1.427471200000000051e-01          4.933479799999999915e-02          2.660968899999999748e-01          8.186405399999999721e-01          9.992393899999999496e-01          4.608180900000000135e-01          6.142022200000000209e-01          2.112988000000000088e+00          1.883412599999999992e+00          1.382600900000000088e+01          1.472877900000000011e+02          2.453400299999999867e-01          2.782533300000000054e+03          2.522178699999999907e+01          2.238899199999999823e+01          2.832794699999999999e+00          2.782533300000000054e+03          2.311352099999999865e+01          3.970104499999999916e+02          2.353641399999999976e+03          8.767909200000000070e+00          1.133086357757510450e+04          1.175544680749012878e+04          1.218738158731863768e+04          1.261581707987739173e+04          1.303311176842160421e+04          1.343609536209767066e+04          1.382207361174459584e+04          1.419184331075189766e+04          1.455102533280720490e+04          1.490621821699102293e+04          1.526474316622787410e+04          1.563472372302530130e+04          1.602509209702705630e+04          1.644562028086879582e+04          1.690482750764191587e+04          1.740887010072536577e+04          1.796304265079170364e+04          1.857151351313791747e+04          1.923620114189941160e+04          1.995530176315108838e+04          2.072545818577889804e+04          2.154083052725224479e+04          2.239401063897615677e+04          2.327552067527568215e+04          2.417499616053065620e+04          2.508280817048444442e+04          2.598995699035598227e+04          2.688897042535668879e+04          2.777290846670973042e+04          2.863569201062079446e+04          2.947321248035169265e+04          3.028429678369985413e+04          3.106789937029002249e+04          3.182255684963797103e+04          3.254802239737148193e+04          3.324804568375485542e+04          3.392781637562657852e+04          3.459354758198303171e+04          3.525231253015782568e+04          3.591146136623973871e+04          3.657818516499162070e+04          3.726005410217746248e+04          3.796398874043170508e+04          3.869643808965221979e+04          3.946378338387038821e+04          4.026873241795547074e+04          4.111217421096962789e+04          4.199531306553664763e+04          4.292180541818568599e+04          4.389675379554228857e+04          4.492546842289646156e+04          4.600967351526299171e+04          4.714753030276769277e+04          4.833678657630913949e+04          4.957503556800397928e+04          5.086015431551617075e+04          5.218982212931864342e+04          5.356135884402100783e+04          5.497160506618934596e+04          5.641674547012647236e+04          5.789244297547262977e+04          5.939384568781927373e+04          6.091601290881819295e+04          6.245435225482382521e+04          6.400392066947525745e+04          6.555934144803044910e+04          6.711540266509779030e+04          6.866737922670057742e+04          7.021030412852070003e+04          7.173894159516300715e+04          7.324847980578838906e+04          7.473465941696084337e+04          7.619312101855331275e+04          7.761942356637890043e+04          7.900966038919959101e+04          8.036040339853051410e+04          8.166824653180086170e+04          8.292985284223388589e+04          8.414244599737187673e+04          8.530365087966727151e+04          8.641120270544360392e+04          8.746299583851172065e+04          8.845739309448383574e+04          8.939305967361245712e+04          9.026881501724167902e+04          9.108367048603037256e+04          9.183699449850166275e+04          9.252838640612077143e+04          9.315760894079167338e+04          9.372460559433144226e+04          9.422955761289689690e+04          9.467282017832760175e+04          9.505489737918366154e+04          9.537643856240689638e+04          9.563823642019669933e+04          9.584121440564116347e+04          9.598641814119157789e+04          9.607498834125320718e+04          9.610813106265135866e+04          9.608714643010922009e+04
9.999736999999999654e-01          1.410190399999999954e+03          -5.024515699999999585e-01          3.047969999999999846e+00          9.698203699999999872e-01          1.041099500000000067e+00          2.255702199999999949e-02          1.173615600000000037e-01          5.841074100000000213e-02          1.001463100000000050e+00          9.991870999999999947e-01          9.988257299999999672e-01          5.373590099999999836e+01          1.849168200000000095e-01          4.209702199999999728e+00          6.814573600000000120e+00          8.128702900000000398e+00          9.213457899999999867e+00          1.892093200000000053e+01          9.329836299999999483e+01          2.420389199999999903e+02          3.727293900000000093e+01          2.275259099999999890e+01          9.528372500000000400e+01          1.341833400000000120e-01          1.646763300000000096e-01          4.385233599999999732e-01          2.599925699999999784e-01          5.638325299999999984e-01          1.875445900000000110e+00          2.107252400000000080e-09          6.850765400000000227e+01          7.004242400000000313e-01          2.994987700000000252e-01          1.405637200000000031e-01          4.806219300000000305e-02          2.500619800000000170e-01          8.089979800000000054e-01          9.774125000000000174e-01          4.427361200000000108e-01          5.984752500000000142e-01          2.107252299999999856e+00          1.874915099999999946e+00          1.376180199999999942e+01          1.475866599999999949e+02          2.454678899999999941e-01          2.778652599999999893e+03          2.086410199999999904e+01          1.793525700000000001e+01          2.928844600000000131e+00          2.778652599999999893e+03          2.211335899999999910e+01          3.968652399999999716e+02          2.351831299999999828e+03          7.842750399999999900e+00          1.073241635933562793e+04          1.114441847680160026e+04          1.156333227439890106e+04          1.197964040443929116e+04          1.238392270178165018e+04          1.277097071364427939e+04          1.313907086265576982e+04          1.348963165544339972e+04          1.382765516590319930e+04          1.416005465094752071e+04          1.449512665362782354e+04          1.484110092396998698e+04          1.520654633803797151e+04          1.560092740769476586e+04          1.603350669988527443e+04          1.651113586842821678e+04          1.703954755199938518e+04          1.762189824647085334e+04          1.826008339121644894e+04          1.895299678322369073e+04          1.969798416315488794e+04          2.048903461800805962e+04          2.131817161360550381e+04          2.217594913426449057e+04          2.305173784028598675e+04          2.393533733894009492e+04          2.481695998762833551e+04          2.568925017928850139e+04          2.654533686878810477e+04          2.737910405170721424e+04          2.818586248413135399e+04          2.896458022710901423e+04          2.971480823086074452e+04          3.043542164064266035e+04          3.112583259561964587e+04          3.178891096185330389e+04          3.242938142360086204e+04          3.305338489550868690e+04          3.366852330646883638e+04          3.428273945188405196e+04          3.490318406071753998e+04          3.553717712363402825e+04          3.619174209002557473e+04          3.687324307497410337e+04          3.758822162798926729e+04          3.834027508915394719e+04          3.913033709372213343e+04          3.995939675115648424e+04          4.083032358131596993e+04          4.174777937486094743e+04          4.271680294514185516e+04          4.374004986669783830e+04          4.481593711231852649e+04          4.594224422642123682e+04          4.711651181387370161e+04          4.833652128602512676e+04          4.959995581802459492e+04          5.090414311553325388e+04          5.224598614969924529e+04          5.362179474750785448e+04          5.502735511757661152e+04          5.645794590525335661e+04          5.790859345101028157e+04          5.937476951017032115e+04          6.085171160772684379e+04          6.233422628999903100e+04          6.381708493199091026e+04          6.529567361972668732e+04          6.676523300180009392e+04          6.822072698550079076e+04          6.965733440884246374e+04          7.107092478531683446e+04          7.245733498517275439e+04          7.381230202244817337e+04          7.513194528959457239e+04          7.641300605148279283e+04          7.765228827760767308e+04          7.884664049752423307e+04          7.999334638484028983e+04          8.109017968516818655e+04          8.213504125621664571e+04          8.312596525077431579e+04          8.406138455886767770e+04          8.494009112168992579e+04          8.576103478343253664e+04          8.652333472073095618e+04          8.722643103944922041e+04          8.787002182883306523e+04          8.845396578777905961e+04          8.897828646737433155e+04          8.944322474771973793e+04          8.984919881752973015e+04          9.019677021390612936e+04          9.048663479450107843e+04          9.071960502561120666e+04          9.089661211410841497e+04          9.101870321793587937e+04          9.108702339172594657e+04          9.110277858869211923e+04          9.106725880184599373e+04
1.000029599999999963e+00          1.416164199999999937e+03          -5.944766799999999796e-01          3.047442699999999949e+00          9.652203099999999703e-01          1.040909899999999944e+00          2.234187899999999852e-02          1.198501599999999973e-01          5.553801399999999666e-02          1.002909100000000109e+00          9.995315299999999459e-01          9.980606699999999831e-01          4.108948500000000337e+01          9.699216299999999791e-01          4.181735899999999617e+00          2.818096600000000063e+00          6.297005399999999753e+00          8.550179899999999833e+00          1.478581999999999930e+01          9.065683099999999683e+01          2.997601799999999912e+02          6.762788100000000213e+01          6.248618900000000309e+01          1.343533199999999965e+02          1.303631799999999952e-01          1.513012800000000102e-01          5.323511600000000454e-01          2.226850400000000008e-01          5.234824200000000038e-01          1.867477099999999890e+00          2.106141499999999990e-09          6.738264599999999405e+01          6.853302700000000192e-01          3.145901500000000128e-01          1.428371700000000133e-01          4.920662499999999689e-02          2.639626500000000209e-01          8.175818200000000147e-01          9.959950899999999718e-01          4.585680500000000048e-01          6.123045799999999872e-01          2.106141599999999947e+00          1.884724400000000077e+00          1.379995599999999989e+01          1.471648500000000013e+02          2.453876600000000074e-01          2.790725399999999809e+03          2.080148000000000152e+01          1.878392499999999998e+01          2.017555199999999882e+00          2.790725399999999809e+03          2.273990799999999979e+01          3.963899299999999926e+02          2.363379199999999855e+03          8.216342499999999660e+00          1.122976272838640398e+04          1.165130083145008757e+04          1.207953753853916533e+04          1.250436404802568359e+04          1.291778436029846125e+04          1.331544454432122620e+04          1.369629710998824703e+04          1.406190126363676427e+04          1.441644854107830542e+04          1.476651959489678848e+04          1.512017037933046413e+04          1.548588280050895810e+04          1.587258766907337485e+04          1.628948264353726699e+04          1.674478149128515361e+04          1.724491336559848423e+04          1.779532946702478512e+04          1.840013607271423825e+04          1.906109885729650705e+04          1.977615652878478431e+04          2.054172406435749872e+04          2.135186090502526349e+04          2.219911029933845566e+04          2.307416288758070368e+04          2.396680972705070599e+04          2.486735963829141838e+04          2.576663346422520044e+04          2.665686797172716251e+04          2.753122416981782953e+04          2.838430224661435568e+04          2.921225237847398603e+04          3.001347170052536603e+04          3.078672887980409723e+04          3.153098036679958022e+04          3.224634719846080770e+04          3.293645165496030677e+04          3.360625610737151874e+04          3.426198482233960385e+04          3.491087596313105314e+04          3.556037272484397545e+04          3.621757973692833912e+04          3.688995036334857286e+04          3.758432840808037872e+04          3.830711277770397282e+04          3.906463901545449335e+04          3.985959554482987733e+04          4.069284885885502445e+04          4.156557154788803746e+04          4.248134674051776528e+04          4.344518796977982129e+04          4.446231473962588643e+04          4.553441114927812305e+04          4.665962004006525240e+04          4.783566929342892399e+04          4.906013129819505411e+04          5.033086598652069370e+04          5.164553775062064233e+04          5.300145184467452054e+04          5.439544236382313829e+04          5.582370692129603412e+04          5.728192768906596029e+04          5.876527638698538067e+04          6.026883777974408440e+04          6.178804887279978720e+04          6.331800171456274984e+04          6.485336003091312159e+04          6.638895231831615092e+04          6.792009450411955186e+04          6.944186573401516944e+04          7.094908139480462705e+04          7.243698295311602124e+04          7.390136787580487726e+04          7.533793834589760809e+04          7.674231878164420777e+04          7.811066158605631790e+04          7.943959294519588002e+04          8.072576336954848375e+04          8.196589387320633978e+04          8.315725826791800500e+04          8.429752664221952728e+04          8.538447981973784044e+04          8.641605847889857250e+04          8.739067437757819425e+04          8.830704252222593641e+04          8.916403185742505593e+04          8.996070024209584517e+04          9.069644773360910767e+04          9.137089887799684948e+04          9.198383980941155460e+04          9.253523667835969536e+04          9.302529548132707714e+04          9.345439515170370578e+04          9.382306158593694272e+04          9.413196207821305143e+04          9.438189985190908192e+04          9.457380579662317177e+04          9.470873084338854824e+04          9.478781958405340265e+04          9.481228158854080539e+04          9.478341875939026067e+04
