#              weight              minuslogpost              g0_ppf              logA              ns              theta_MC_100              omegabh2              omegach2              tau              A_planck              calib_100T              calib_217T              A_cib_217              xi_sz_cib              A_sz              ksz_norm              gal545_A_100              gal545_A_143              gal545_A_143_217              gal545_A_217              ps_A_100_100              ps_A_143_143              ps_A_143_217              ps_A_217_217              galf_TE_A_100              galf_TE_A_100_143              galf_TE_A_100_217              galf_TE_A_143              galf_TE_A_143_217              galf_TE_A_217              As              H0              omegal              omegam              omegamh2              omegab              omegac              sigma8              s8h5              s8omegamp5              s8omegamp25              A              clamp              age              rdrag              yheused              chi2__CMB              minuslogprior              minuslogprior__0              minuslogprior__SZ              chi2              chi2__planck_2018_lowl.TT              chi2__planck_2018_lowl.EE              chi2__planck_2018_highl_plik.TTTEEE              chi2__planck_2018_lensing.clik          Cl_3          Cl_4          Cl_5          Cl_6          Cl_7          Cl_8          Cl_9          Cl_10          Cl_11          Cl_12          Cl_13          Cl_14          Cl_15          Cl_16          Cl_17          Cl_18          Cl_19          Cl_20          Cl_21          Cl_22          Cl_23          Cl_24          Cl_25          Cl_26          Cl_27          Cl_28          Cl_29          Cl_30          Cl_31          Cl_32          Cl_33          Cl_34          Cl_35          Cl_36          Cl_37          Cl_38          Cl_39          Cl_40          Cl_41          Cl_42          Cl_43          Cl_44          Cl_45          Cl_46          Cl_47          Cl_48          Cl_49          Cl_50          Cl_51          Cl_52          Cl_53          Cl_54          Cl_55          Cl_56          Cl_57          Cl_58          Cl_59          Cl_60          Cl_61          Cl_62          Cl_63          Cl_64          Cl_65          Cl_66          Cl_67          Cl_68          Cl_69          Cl_70          Cl_71          Cl_72          Cl_73          Cl_74          Cl_75          Cl_76          Cl_77          Cl_78          Cl_79          Cl_80          Cl_81          Cl_82          Cl_83          Cl_84          Cl_85          Cl_86          Cl_87          Cl_88          Cl_89          Cl_90          Cl_91          Cl_92          Cl_93          Cl_94          Cl_95          Cl_96          Cl_97          Cl_98          Cl_99          Cl_100          Cl_101          Cl_102          Cl_103          Cl_104          Cl_105          Cl_106          Cl_107          Cl_108          Cl_109          Cl_110          Cl_111          Cl_112          Cl_113          Cl_114          Cl_115          Cl_116          Cl_117          Cl_118          Cl_119          Cl_120          Cl_121          Cl_122          Cl_123          Cl_124          Cl_125          Cl_126          Cl_127          Cl_128          Cl_129          Cl_130          Cl_131          Cl_132          Cl_133          Cl_134          Cl_135          Cl_136          Cl_137          Cl_138          Cl_139          Cl_140          Cl_141          Cl_142          Cl_143          Cl_144          Cl_145          Cl_146          Cl_147          Cl_148          Cl_149          Cl_150
1.000043699999999980e+00          1.410519299999999930e+03          4.678870200000000146e-02          3.040386600000000161e+00          9.655542499999999473e-01          1.040796599999999961e+00          2.231473900000000010e-02          1.209877500000000050e-01          5.455282200000000081e-02          9.981671899999999820e-01          9.999256800000000389e-01          9.971411599999999709e-01          4.618981000000000137e+01          3.657685900000000045e-01          9.593265399999999943e+00          1.843015499999999918e+00          9.749879599999999868e+00          1.074747600000000070e+01          1.846807599999999994e+01          8.969820900000000563e+01          2.035098000000000127e+02          3.736155500000000274e+01          4.431929999999999836e+01          1.171449199999999990e+02          1.229849100000000028e-01          1.585749899999999990e-01          4.607931299999999952e-01          2.663895299999999855e-01          7.366839800000000160e-01          2.008554600000000079e+00          2.091332700000000090e-09          6.692627199999999732e+01          6.785449700000000250e-01          3.213743600000000256e-01          1.439476199999999984e-01          4.981940499999999716e-02          2.701146400000000170e-01          8.126999599999999990e-01          9.934177699999999778e-01          4.607187200000000260e-01          6.119036599999999604e-01          2.091332599999999875e+00          1.875163399999999925e+00          1.381070399999999943e+01          1.468954699999999889e+02          2.453767099999999979e-01          2.778097499999999854e+03          2.147049700000000172e+01          1.616569300000000098e+01          5.304804100000000133e+00          2.778097499999999854e+03          2.321761499999999856e+01          3.962057899999999790e+02          2.349355399999999918e+03          9.318713400000000036e+00          1.011053242690101115e+03          9.600643992770088744e+02          9.102244083093366953e+02          8.723619102599365078e+02          8.462403699507461852e+02          8.306268050617781000e+02          8.199278579066092334e+02          8.152132038609732945e+02          8.145737239395791676e+02          8.169553437464711578e+02          8.204029726856141451e+02          8.274668408390213017e+02          8.350205134944000065e+02          8.426903418843693316e+02          8.518964471570142223e+02          8.627906688006382865e+02          8.744381423667023228e+02          8.874687461929981964e+02          9.005234815215470690e+02          9.138024402029853945e+02          9.274675762325044843e+02          9.414840487990944666e+02          9.557639960697263177e+02          9.705427969339939409e+02          9.855865039556331340e+02          1.000804592640681676e+03          1.016389175410640860e+03          1.032150033964175691e+03          1.048393305674931753e+03          1.064606166067148706e+03          1.081034607286174378e+03          1.097995856331161804e+03          1.114751405427366763e+03          1.131840391662249203e+03          1.149434896560775996e+03          1.166648116405412111e+03          1.184406383665114163e+03          1.202410658695953771e+03          1.220293493560258412e+03          1.238642229117050874e+03          1.257088655314499647e+03          1.275532638129365523e+03          1.294489764965565655e+03          1.313363204862740076e+03          1.332311643881703503e+03          1.351850367996971499e+03          1.371145086461516939e+03          1.390598826695676962e+03          1.410796672473715034e+03          1.430575659108256104e+03          1.450634161523014200e+03          1.471464900873199667e+03          1.491693540757762321e+03          1.512579395182745657e+03          1.533787120356964124e+03          1.554494349567597055e+03          1.576216376413550051e+03          1.597771333563262488e+03          1.619080399617766034e+03          1.641633157100194012e+03          1.663510382981678958e+03          1.685555231459049537e+03          1.708835028755972417e+03          1.731154508006651895e+03          1.753978383703050440e+03          1.777880369524280013e+03          1.800715231222293596e+03          1.824715650017536518e+03          1.848906187504702984e+03          1.872267370829635638e+03          1.897372392406272411e+03          1.921776106140771162e+03          1.945879410504965790e+03          1.972092048293685366e+03          1.996774044434205962e+03          2.022153619460415712e+03          2.048887599932836565e+03          2.073835263819346892e+03          2.100470539885642665e+03          2.127239736821827591e+03          2.152951128475120640e+03          2.180988861342337259e+03          2.207783020914378994e+03          2.234638790155333027e+03          2.263617447114762854e+03          2.290425413231078892e+03          2.318505319279207470e+03          2.347633999347034660e+03          2.375202241203480298e+03          2.404560582345944567e+03          2.433766386896285894e+03          2.462183032129545154e+03          2.492733376172231146e+03          2.521908733459182713e+03          2.551279750345538559e+03          2.582356376648293008e+03          2.612006017402335146e+03          2.642368455835093755e+03          2.673896127173675723e+03          2.703953775286498512e+03          2.735372928436077018e+03          2.767172314609586920e+03          2.797728569472828895e+03          2.830300919471160796e+03          2.862083493680499942e+03          2.893213253809162779e+03          2.926683919763471295e+03          2.958290895890446791e+03          2.990237927135950486e+03          3.024443792112158462e+03          3.056068285392961570e+03          3.089634671920678556e+03          3.123418626875724840e+03          3.155115519895144644e+03          3.189861990545745812e+03          3.222808368632478050e+03          3.255284320834717619e+03          3.291024012069523451e+03          3.323546539156847757e+03          3.357619269595587866e+03          3.392979339859822630e+03          3.425045738333759346e+03          3.460157209039079589e+03          3.494165761389765976e+03          3.527585236344299119e+03          3.563234194982505869e+03          3.596509256557482786e+03          3.630506642287894465e+03          3.665723275354597718e+03          3.699145005414236948e+03          3.733709072923518306e+03          3.768424627534914180e+03          3.801768109251516762e+03          3.836851789012509926e+03          3.870911697918789741e+03          3.904283474112698968e+03          3.939408421144309159e+03          3.973005974682027500e+03          4.006336914174980848e+03          4.041297358193110540e+03          4.074198739518255934e+03          4.108323295936882460e+03          4.141768820465711542e+03          4.174360458766459487e+03          4.208962743497967494e+03          4.241728870246986844e+03          4.274020257008681256e+03          4.307578665960820217e+03
9.999926500000000384e-01          1.410377700000000004e+03          -4.517210400000000181e-01          3.048043900000000139e+00          9.659980599999999917e-01          1.041083900000000062e+00          2.244966400000000112e-02          1.196134900000000029e-01          5.983553500000000219e-02          9.970585600000000381e-01          9.999426700000000334e-01          9.978143299999999716e-01          4.409800700000000262e+01          2.995360199999999931e-02          4.809503699999999604e+00          2.381993500000000041e-01          1.177957199999999993e+01          1.134910099999999922e+01          1.867188000000000159e+01          9.440813300000000652e+01          2.642811300000000188e+02          4.405041899999999799e+01          3.308620400000000217e+01          1.218718300000000028e+02          1.452570400000000039e-01          1.576575799999999916e-01          3.699882800000000027e-01          2.021357900000000096e-01          6.184788399999999742e-01          1.737726799999999905e+00          2.107408100000000082e-09          6.761297500000000582e+01          6.877524299999999702e-01          3.121685399999999944e-01          1.427083000000000101e-01          4.910771700000000212e-02          2.616495999999999822e-01          8.156343099999999735e-01          9.919287100000000468e-01          4.557115600000000155e-01          6.096671099999999566e-01          2.107408099999999784e+00          1.869718299999999944e+00          1.378289200000000037e+01          1.471075400000000002e+02          2.454295200000000121e-01          2.781378299999999854e+03          1.968853800000000120e+01          1.753464200000000162e+01          2.153896299999999986e+00          2.781378299999999854e+03          2.287732000000000099e+01          3.976449600000000260e+02          2.352503999999999905e+03          8.352058100000000707e+00          1.063221772184948804e+03          9.615735759074136695e+02          8.916927830799894537e+02          8.464713849167837907e+02          8.181728793274160125e+02          8.026105285782244891e+02          7.928462576356682803e+02          7.896946366013369243e+02          7.908937629731948391e+02          7.950950141584376070e+02          8.000060911571038105e+02          8.084418604628599496e+02          8.173334031704887366e+02          8.263228713914905939e+02          8.367946146257913824e+02          8.488865019026776508e+02          8.616201991778863203e+02          8.756488766683537506e+02          8.896401222909400985e+02          9.037787232155496895e+02          9.182267381852822155e+02          9.329665144867896061e+02          9.478974821624125298e+02          9.632844000188499649e+02          9.789093591018028064e+02          9.946708402081694658e+02          1.010779673413718115e+03          1.027042454216261149e+03          1.043747475148445801e+03          1.060407412283107533e+03          1.077263103716540400e+03          1.094626567426204929e+03          1.111774814094711701e+03          1.129232707958617539e+03          1.147176836761684172e+03          1.164733059958515469e+03          1.182818511263091068e+03          1.201138055752697937e+03          1.219324683098400328e+03          1.237964725539258552e+03          1.256693485508676986e+03          1.275407556312249881e+03          1.294628701304443666e+03          1.313764686171194853e+03          1.332974380072500935e+03          1.352775743223458221e+03          1.372330566087789975e+03          1.392036399481225999e+03          1.412485045998109626e+03          1.432510942624169274e+03          1.452808655597031020e+03          1.473876500015146576e+03          1.494332697443744792e+03          1.515443726739700196e+03          1.536887796480157704e+03          1.557826086036574907e+03          1.579779967374779062e+03          1.601571967727299580e+03          1.623114165589605136e+03          1.645908925425314010e+03          1.668027808447206780e+03          1.690303401656464985e+03          1.713821294974225793e+03          1.736373109032183947e+03          1.759427451005251442e+03          1.783572781272233442e+03          1.806638581903335762e+03          1.830868944209556503e+03          1.855297276407857680e+03          1.878885224282676973e+03          1.904222828690402821e+03          1.928859361197328781e+03          1.953187861964137255e+03          1.979634838110603823e+03          2.004542914188765963e+03          2.030148448513228232e+03          2.057122669641012635e+03          2.082300131406969740e+03          2.109167316861785821e+03          2.136177348379032992e+03          2.162121529771870883e+03          2.190391924688965446e+03          2.217423748998918200e+03          2.244513581376734237e+03          2.273734588159458326e+03          2.300773822843557355e+03          2.329075124301633423e+03          2.358437942839644620e+03          2.386235397280292091e+03          2.415817020641392446e+03          2.445260447671846123e+03          2.473902046676833834e+03          2.504676248363915420e+03          2.534091396213414100e+03          2.563686179308266219e+03          2.594996955557013280e+03          2.624883503099016707e+03          2.655469613897556883e+03          2.687243089616539692e+03          2.717532867198131044e+03          2.749173201936901933e+03          2.781218538406241350e+03          2.811999326658457903e+03          2.844802098493835729e+03          2.876825684555948101e+03          2.908172255208384286e+03          2.941874326401786220e+03          2.973704662055092285e+03          3.005860277680779291e+03          3.040302858708962958e+03          3.072145421538391020e+03          3.105927092900854859e+03          3.139942557839566234e+03          3.171845961874662862e+03          3.206806343481689964e+03          3.239972430823911054e+03          3.272655465681531496e+03          3.308614472423438656e+03          3.341350643069052694e+03          3.375625524067531842e+03          3.411208030082244477e+03          3.443475790560553833e+03          3.478783800451001753e+03          3.513008242283872733e+03          3.546627053257826901e+03          3.582475937338945187e+03          3.615961234527229408e+03          3.650145883288219920e+03          3.685566349002455809e+03          3.719188084957246247e+03          3.753932609671465798e+03          3.788855170833326611e+03          3.822385373247258030e+03          3.857644147026594055e+03          3.891909311290265123e+03          3.925455173775892490e+03          3.960765566285081604e+03          3.994553639243050384e+03          4.028045537772984517e+03          4.063193561581600989e+03          4.096265677707879149e+03          4.130549208025876396e+03          4.164170496393591748e+03          4.196929693858874998e+03          4.231689211444650937e+03          4.264616876811627662e+03          4.297056353461753133e+03          4.330774493613435880e+03
1.000033699999999914e+00          1.412142700000000104e+03          -5.556346199999999680e-01          3.042825199999999786e+00          9.701597499999999874e-01          1.041341999999999990e+00          2.237480799999999950e-02          1.179246300000000025e-01          6.152262000000000008e-02          9.962943699999999847e-01          9.993555200000000527e-01          9.984897499999999537e-01          4.564170899999999875e+01          2.066163900000000109e-01          4.427744599999999586e+00          5.157555300000000287e+00          7.989856500000000139e+00          1.114040800000000075e+01          2.001998599999999939e+01          9.917029800000000250e+01          2.740391399999999749e+02          4.698569200000000023e+01          3.037537800000000132e+01          1.075490800000000036e+02          8.935095499999999580e-02          9.465964000000000322e-02          3.990001499999999979e-01          1.940162300000000117e-01          5.583086900000000519e-01          1.990202999999999944e+00          2.096438799999999876e-09          6.823653400000000602e+01          6.972209799999999902e-01          3.027014199999999988e-01          1.409445800000000137e-01          4.805354099999999823e-02          2.532623399999999747e-01          8.104900299999999724e-01          9.811585600000000129e-01          4.459178999999999782e-01          6.011755300000000135e-01          2.096438800000000047e+00          1.853720800000000057e+00          1.377543999999999969e+01          1.476398800000000051e+02          2.454007699999999903e-01          2.781982399999999870e+03          2.115147699999999986e+01          1.871624399999999966e+01          2.435232599999999969e+00          2.781982399999999870e+03          2.203918600000000083e+01          3.980998900000000162e+02          2.353939100000000053e+03          7.904203400000000101e+00          1.082468133698021802e+03          9.596433944518784074e+02          8.812435773977381359e+02          8.322714296476348181e+02          8.022035137616869633e+02          7.857599399646334177e+02          7.755984198098858542e+02          7.722992535306832451e+02          7.734969288728142374e+02          7.777571469623269422e+02          7.827392482630783661e+02          7.912200738425253803e+02          8.001953570029278353e+02          8.093057860346386860e+02          8.198900103308168354e+02          8.320720094927875152e+02          8.448893486985966774e+02          8.589785246101592975e+02          8.730356167620643646e+02          8.872376708105091438e+02          9.017403689297381106e+02          9.165244175228474433e+02          9.314941099761581427e+02          9.469092836930681187e+02          9.625567068679222302e+02          9.783419101345250510e+02          9.944673137614430516e+02          1.010744397392591054e+03          1.027459469342700913e+03          1.044126201033193183e+03          1.060987895164652627e+03          1.078352715123446160e+03          1.095501126376660523e+03          1.112954599861150200e+03          1.130888115092494900e+03          1.148435709620061971e+03          1.166506608663583620e+03          1.184809660532815087e+03          1.202977615989696687e+03          1.221597322095312620e+03          1.240303475001434663e+03          1.258992670515877990e+03          1.278189340657591856e+03          1.297298773092293686e+03          1.316482176889308448e+03          1.336256461012715363e+03          1.355782341968200171e+03          1.375459063867690247e+03          1.395872934474673002e+03          1.415866095934423811e+03          1.436131310041025472e+03          1.457157984165364269e+03          1.477578497341909952e+03          1.498649759596026342e+03          1.520049988895152865e+03          1.540949361612422081e+03          1.562855929231051277e+03          1.584600853657930884e+03          1.606099163491463742e+03          1.628840217327342316e+03          1.650912243387452236e+03          1.673139170106371012e+03          1.696598412887524319e+03          1.719100333326343844e+03          1.742101124332009704e+03          1.766183561373449265e+03          1.789194883822464362e+03          1.813361305410006935e+03          1.837723303128706448e+03          1.861251608825198900e+03          1.886515188883254723e+03          1.911082467013509131e+03          1.935345038028692443e+03          1.961707565551162361e+03          1.986543293500931441e+03          2.012072178986652716e+03          2.038956927661302643e+03          2.064062057673109848e+03          2.090842983611220916e+03          2.117764087457946516e+03          2.143630816738303110e+03          2.171801987125536016e+03          2.198745823743478013e+03          2.225748912854598984e+03          2.254862481079020654e+03          2.281813974548852457e+03          2.310014950196050449e+03          2.339266123462577525e+03          2.366968850575328361e+03          2.396437633657145398e+03          2.425768641395219674e+03          2.454306385820791547e+03          2.484954607451732500e+03          2.514258216309198360e+03          2.543739381980216422e+03          2.574919414651802526e+03          2.604690283539258871e+03          2.635153579182649992e+03          2.666793246525507584e+03          2.696964250914151307e+03          2.728472226070350189e+03          2.760380663279195232e+03          2.791037269776801168e+03          2.823695911310244355e+03          2.855584151745332292e+03          2.886800370495964671e+03          2.920347901337807798e+03          2.952042012519246782e+03          2.984058511935310889e+03          3.018336939470163998e+03          3.050042299233891754e+03          3.083667005816067558e+03          3.117521685930843887e+03          3.149285668435651132e+03          3.184074341756091144e+03          3.217086791354675825e+03          3.249622138471625931e+03          3.285397472236417343e+03          3.317984064109281462e+03          3.352093219778392267e+03          3.387494610569713132e+03          3.419616543649452524e+03          3.454745925436803191e+03          3.488802205481503279e+03          3.522260207671845819e+03          3.557923086695087932e+03          3.591246823423336082e+03          3.625262364035993869e+03          3.660498276457267821e+03          3.693955556214146327e+03          3.728522592108545268e+03          3.763263889913546336e+03          3.796628323642729811e+03          3.831701425709358773e+03          3.865789682750540123e+03          3.899166791657537487e+03          3.934286752353261363e+03          3.967901429885708694e+03          4.001222439592583214e+03          4.036177984133742939e+03          4.069081140038378635e+03          4.103180880378262373e+03          4.136623048641855348e+03          4.169213917457602292e+03          4.203778434735357223e+03          4.236531329078418821e+03          4.268801677674166967e+03          4.302331693873649783e+03
1.000037499999999913e+00          1.414353399999999965e+03          -7.910183299999999917e-01          3.034002500000000158e+00          9.673628499999999963e-01          1.041812100000000019e+00          2.245676500000000006e-02          1.197653600000000013e-01          5.319685300000000228e-02          9.974229300000000409e-01          1.000391500000000100e+00          9.979263900000000520e-01          4.413973599999999919e+01          5.261659199999999537e-01          3.696636199999999928e+00          4.349801199999999923e+00          1.023961199999999927e+01          1.072794099999999951e+01          1.843739499999999865e+01          9.746209299999999587e+01          2.806530000000000200e+02          5.501060900000000231e+01          4.227510500000000349e+01          1.140202599999999933e+02          8.043718800000000668e-02          1.622163000000000077e-01          3.355875999999999859e-01          2.479181400000000091e-01          7.177741499999999997e-01          2.014824099999999785e+00          2.078023899999999822e-09          6.780963400000000263e+01          6.892152099999999670e-01          3.107062099999999827e-01          1.428672699999999907e-01          4.883873300000000223e-02          2.604644400000000193e-01          8.146487799999999613e-01          9.892924800000000296e-01          4.540935999999999861e-01          6.082160699999999975e-01          2.078023899999999813e+00          1.868290199999999901e+00          1.376108499999999957e+01          1.470595600000000047e+02          2.454321499999999878e-01          2.790393099999999777e+03          1.915681100000000114e+01          1.710679700000000025e+01          2.050014000000000003e+00          2.790393099999999777e+03          2.289151599999999931e+01          3.958429199999999923e+02          2.363905099999999948e+03          7.753567000000000320e+00          1.240729784328349524e+03          1.027041016621404424e+03          9.148961231124922051e+02          8.517264476514330909e+02          8.152171638145438237e+02          7.956473701315877634e+02          7.838034773465921035e+02          7.798454201421635616e+02          7.807819190450262568e+02          7.849633252933039103e+02          7.898529019971172147e+02          7.983709774253042042e+02          8.074085477857522619e+02          8.166091948364663722e+02          8.273089234654023585e+02          8.396113343818935846e+02          8.525304923535551325e+02          8.667177568689627378e+02          8.808506674448869944e+02          8.951130213217727487e+02          9.096775140864581317e+02          9.245339448311548267e+02          9.395799426557472316e+02          9.550825965051907360e+02          9.708271526445304289e+02          9.867007355774850339e+02          1.002909340748319892e+03          1.019253418261688353e+03          1.036017636884765125e+03          1.052738748256829240e+03          1.069644934700130989e+03          1.087046289014159584e+03          1.104235666662076710e+03          1.121734008372081689e+03          1.139718564631626805e+03          1.157321227011923384e+03          1.175441767653559054e+03          1.193792940040141957e+03          1.212014495908730851e+03          1.230680800952268783e+03          1.249438907595320870e+03          1.268182737967256799e+03          1.287422706770887999e+03          1.306585068823127131e+03          1.325817766218337283e+03          1.345636022157154457e+03          1.365214860226983546e+03          1.384937038249005354e+03          1.405397001943164696e+03          1.425438696255717559e+03          1.445742568970123102e+03          1.466811199631654517e+03          1.487270041106770805e+03          1.508376470826176273e+03          1.529822313929815436e+03          1.550763219042468108e+03          1.572711000989252170e+03          1.594502004437442565e+03          1.616036625777070412e+03          1.638816754186313801e+03          1.660927403087767061e+03          1.683188860628221619e+03          1.706689125414556202e+03          1.729228119214323442e+03          1.752262588224159799e+03          1.776397774666702162e+03          1.799457193136976684e+03          1.823675735851769787e+03          1.848095862141412226e+03          1.871670127621676556e+03          1.896990457292498832e+03          1.921617532814701690e+03          1.945929922646828572e+03          1.972351709474087784e+03          1.997239923109028950e+03          2.022814821478491012e+03          2.049759286359842463e+03          2.074915108665360094e+03          2.101751275629810607e+03          2.128733013200296227e+03          2.154648626412721569e+03          2.182883476800221160e+03          2.209893212534656413e+03          2.236954705150227255e+03          2.266143049457896268e+03          2.293167282094840175e+03          2.321440820010573589e+03          2.350777323472884746e+03          2.378551741606223459e+03          2.408097784568729367e+03          2.437522191598364316e+03          2.466138323349667644e+03          2.496868786535426352e+03          2.526253352279759383e+03          2.555806434755995269e+03          2.587077303872187258e+03          2.616934586815747480e+03          2.647476214012547189e+03          2.679209494436218392e+03          2.709456905613118579e+03          2.741040784980888475e+03          2.773054283231952923e+03          2.803796573988449836e+03          2.836553787578685387e+03          2.868545327551200444e+03          2.899847939934879378e+03          2.933507932418714063e+03          2.965305076596298932e+03          2.997418246625366919e+03          3.031827467861235164e+03          3.063635200643694589e+03          3.097369696518621822e+03          3.131351437188839554e+03          3.163213292861078116e+03          3.198124839132287889e+03          3.231257436004758802e+03          3.263898853636264448e+03          3.299807493941416396e+03          3.332505433345283109e+03          3.366726342311037115e+03          3.402264920762998372e+03          3.434493510910912391e+03          3.469743440165150332e+03          3.503928826935051802e+03          3.537497602118145096e+03          3.573286227373398560e+03          3.606732773139559868e+03          3.640859427873849199e+03          3.676229031100686370e+03          3.709807171089552867e+03          3.744485834373912439e+03          3.779362113719399076e+03          3.812838190655353173e+03          3.848027318997380007e+03          3.882252470522778822e+03          3.915739037021723561e+03          3.950990544325077281e+03          3.984730277783387919e+03          4.018154980912117026e+03          4.053249854741439322e+03          4.086268556801178875e+03          4.120484082433904405e+03          4.154055769661393242e+03          4.186762053102449499e+03          4.221453161657348573e+03          4.254325497207148146e+03          4.286703142580001440e+03          4.320364023425493542e+03
9.999985000000000124e-01          1.412858999999999924e+03          -5.845093099999999486e-01          3.034203000000000205e+00          9.687919600000000075e-01          1.041186100000000003e+00          2.232531600000000130e-02          1.204453899999999994e-01          4.901748100000000163e-02          1.000818999999999903e+00          9.994281000000000414e-01          9.975453300000000079e-01          5.154629700000000270e+01          8.265266999999999475e-01          6.467116800000000332e+00          2.954019399999999740e-01          1.083119399999999999e+01          1.086560500000000040e+01          1.781545500000000004e+01          8.427702600000000643e+01          2.478205100000000130e+02          5.529760399999999976e+01          6.072740900000000153e+01          1.240522100000000023e+02          1.871964999999999879e-01          1.388812700000000011e-01          4.814452900000000257e-01          1.449522099999999980e-01          7.353181699999999932e-01          2.209419700000000208e+00          2.078440599999999892e-09          6.725338100000000452e+01          6.828400799999999604e-01          3.170800400000000074e-01          1.434158500000000114e-01          4.935934299999999997e-02          2.662943500000000130e-01          8.154829700000000292e-01          9.943924899999999623e-01          4.591973200000000199e-01          6.119375700000000418e-01          2.078440599999999971e+00          1.884349999999999969e+00          1.379581100000000049e+01          1.470262899999999888e+02          2.453809899999999933e-01          2.786630500000000211e+03          1.954375500000000088e+01          1.745365100000000069e+01          2.090104499999999810e+00          2.786630500000000211e+03          2.219668000000000063e+01          3.954945500000000038e+02          2.360653999999999996e+03          8.285261999999999460e+00          1.087322700397004610e+03          9.561128558037497669e+02          8.774824676081826738e+02          8.304276216151868084e+02          8.026713866116090230e+02          7.882272073817260889e+02          7.796358337085421226e+02          7.777247218794651644e+02          7.799669182518285879e+02          7.850123775601529132e+02          7.906157331872516352e+02          7.996544241587452007e+02          8.090600904734357073e+02          8.184886817851975138e+02          8.293316762478895043e+02          8.417195255289644820e+02          8.546991941477599539e+02          8.689337881139463207e+02          8.830932406273927882e+02          8.973778429710937417e+02          9.119667498383527118e+02          9.268450750092807766e+02          9.419136020034552530e+02          9.574380573267552563e+02          9.731952724729391093e+02          9.890789580864112622e+02          1.005289721205395608e+03          1.021630917695141875e+03          1.038398415602926207e+03          1.055119673128304612e+03          1.072027850861213437e+03          1.089435827144080804e+03          1.106626336007868076e+03          1.124130440583585823e+03          1.142122409174615541e+03          1.159727937090376827e+03          1.177850056397910066e+03          1.196197977848985829e+03          1.214412691307485147e+03          1.233075948555611376e+03          1.251831446219457803e+03          1.270578981916699831e+03          1.289829161504096646e+03          1.309001137940135550e+03          1.328245615557209476e+03          1.348074778581891678e+03          1.367657001841002739e+03          1.387383307770266129e+03          1.407842517493825881e+03          1.427878185567263472e+03          1.448177368453789313e+03          1.469237249307969478e+03          1.489689111725702332e+03          1.510793097216894466e+03          1.532224829994797574e+03          1.553154727958441981e+03          1.575093809462940499e+03          1.596866345206212600e+03          1.618390064565933926e+03          1.641155705926068094e+03          1.663247833699620287e+03          1.685500806171669865e+03          1.708987768667561340e+03          1.731516033359240055e+03          1.754546436263891110e+03          1.778661061146278143e+03          1.801709159415747308e+03          1.825918452465170731e+03          1.850317553597359392e+03          1.873879404321525044e+03          1.899185105875870704e+03          1.923788921008372881e+03          1.948084969018872016e+03          1.974489473907833599e+03          1.999358642609742446e+03          2.024920644708063492e+03          2.051843916404412084e+03          2.076986133020313446e+03          2.103813675190388039e+03          2.130777812552573323e+03          2.156683132279939400e+03          2.184916221381327887e+03          2.211910612215535366e+03          2.238964352862789383e+03          2.268145918035847444e+03          2.295156609721766017e+03          2.323430162617170026e+03          2.352752943278701423e+03          2.380513510463968942e+03          2.410063528027345910e+03          2.439470198475303732e+03          2.468078884233108511e+03          2.498811384490768887e+03          2.528173988371358973e+03          2.557727942775505198e+03          2.588996133819044644e+03          2.618842041685271852e+03          2.649393661559481643e+03          2.681116774231398722e+03          2.711363584485056890e+03          2.742967895221436720e+03          2.774969382529996892e+03          2.805721291529165228e+03          2.838491749243988579e+03          2.870478943811214776e+03          2.901800064766516243e+03          2.935469949910979722e+03          2.967275351238441999e+03          2.999416448206913174e+03          3.033830815397855986e+03          3.065654250869225052e+03          3.099416865906925523e+03          3.133403901139692607e+03          3.165293088835664548e+03          3.200237855134283564e+03          3.233386166660463459e+03          3.266058176521915357e+03          3.301999080519705331e+03          3.334718809432578837e+03          3.368984142038289519e+03          3.404547581935911239e+03          3.436808164870329620e+03          3.472112485660823495e+03          3.506321880127268287e+03          3.539933588727770712e+03          3.575775277532598011e+03          3.609247744391608649e+03          3.643433863622105946e+03          3.678847769063912892e+03          3.712464933020809440e+03          3.747215196458758783e+03          3.782128956057801588e+03          3.815661565264052115e+03          3.850930786921079743e+03          3.885191391501529324e+03          3.918749694257942792e+03          3.954066864993209947e+03          3.987858129765088051e+03          4.021369662056126344e+03          4.056524300137522005e+03          4.089612581794887319e+03          4.123919862922522043e+03          4.157555461305920289e+03          4.190332943666778192e+03          4.225116835349946086e+03          4.258066030020419021e+03          4.290535108709614178e+03          4.324277857771479830e+03
